datetime,count
2011-07-23 05:00:00,369.536
2011-07-23 06:00:00,371.926
2011-07-23 07:00:00,348.294
2011-07-23 08:00:00,387.978
2011-07-23 09:00:00,354.65
2011-07-23 10:00:00,366.83
2011-07-23 11:00:00,337.93
2011-07-23 12:00:00,326.774
2011-07-23 13:00:00,300.824
2011-07-23 14:00:00,283.74
2011-07-23 15:00:00,222.028
2011-07-23 16:00:00,207.945
2011-07-23 17:00:00,133.375
2011-07-23 18:00:00,132.004
2011-07-23 19:00:00,196.91
2011-07-23 20:00:00,225.172
2011-07-23 21:00:00,320.168
2011-07-23 22:00:00,356.716
2011-07-23 23:00:00,379.502
2011-07-24 00:00:00,383.25
2011-07-24 01:00:00,364.924
2011-07-24 02:00:00,362.106
2011-07-24 03:00:00,372.906
2011-07-24 04:00:00,360.737
2011-07-24 05:00:00,389.502
2011-07-24 06:00:00,354.944
2011-07-24 07:00:00,342.854
2011-07-24 08:00:00,296.914
2011-07-24 09:00:00,188.21
2011-07-24 10:00:00,134.426
2011-07-24 11:00:00,26.072
2011-07-24 12:00:00,271.064
2011-07-24 13:00:00,334.432
2011-07-24 14:00:00,363.37559999999996
2011-07-24 15:00:00,383.038
2011-07-24 16:00:00,370.9
2011-07-24 17:00:00,379.66
2011-07-24 18:00:00,393.6871666666667
2011-07-24 19:00:00,367.4
2011-07-24 20:00:00,298.958
2011-07-24 21:00:00,276.088
2011-07-24 22:00:00,246.29
2011-07-24 23:00:00,189.166
2011-07-25 00:00:00,119.708
2011-07-25 01:00:00,109.964
2011-07-25 02:00:00,84.002
2011-07-25 03:00:00,68.244
2011-07-25 04:00:00,39.386
2011-07-25 05:00:00,9.852
2011-07-25 06:00:00,10.718
2011-07-25 07:00:00,56.2
2011-07-25 08:00:00,92.092
2011-07-25 09:00:00,117.042
2011-07-25 10:00:00,208.664
2011-07-25 11:00:00,240.316
2011-07-25 12:00:00,321.036
2011-07-25 13:00:00,360.05
2011-07-25 14:00:00,388.23
2011-07-25 15:00:00,194.448
2011-07-25 16:00:00,162.868
2011-07-25 17:00:00,266.864
2011-07-25 18:00:00,313.3978333333333
2011-07-25 19:00:00,260.518
2011-07-25 20:00:00,297.734
2011-07-25 21:00:00,217.378
2011-07-25 22:00:00,197.228
2011-07-25 23:00:00,169.642
2011-07-26 00:00:00,102.528
2011-07-26 01:00:00,36.958
2011-07-26 02:00:00,16.484
2011-07-26 03:00:00,9.904
2011-07-26 04:00:00,7.35
2011-07-26 05:00:00,7.404
2011-07-26 06:00:00,30.678
2011-07-26 07:00:00,110.644
2011-07-26 08:00:00,272.922
2011-07-26 09:00:00,389.282
2011-07-26 10:00:00,202.208
2011-07-26 11:00:00,122.532
2011-07-26 12:00:00,166.22
2011-07-26 13:00:00,200.314
2011-07-26 14:00:00,202.334
2011-07-26 15:00:00,188.012
2011-07-26 16:00:00,189.872
2011-07-26 17:00:00,295.168
2011-07-26 18:00:00,566.52
2011-07-26 19:00:00,549.286
2011-07-26 20:00:00,399.476
2011-07-26 21:00:00,309.066
2011-07-26 22:00:00,216.738
2011-07-26 23:00:00,153.216
2011-07-27 00:00:00,100.696
2011-07-27 01:00:00,38.644
2011-07-27 02:00:00,71.25
2011-07-27 03:00:00,94.47
2011-07-27 04:00:00,21.492
2011-07-27 05:00:00,48.01
2011-07-27 06:00:00,53.266
2011-07-27 07:00:00,131.606
2011-07-27 08:00:00,289.738
2011-07-27 09:00:00,146.83
2011-07-27 10:00:00,195.076
2011-07-27 11:00:00,199.716
2011-07-27 12:00:00,183.998
2011-07-27 13:00:00,189.004
2011-07-27 14:00:00,302.416
2011-07-27 15:00:00,583.74
2011-07-27 16:00:00,564.148
2011-07-27 17:00:00,363.122
2011-07-27 18:00:00,289.184
2011-07-27 19:00:00,173.166
2011-07-27 20:00:00,106.872
2011-07-27 21:00:00,43.842
2011-07-27 22:00:00,22.868
2011-07-27 23:00:00,11.486
2011-07-28 00:00:00,6.196
2011-07-28 01:00:00,6.958
2011-07-28 02:00:00,24.132
2011-07-28 03:00:00,284.092
2011-07-28 04:00:00,422.876
2011-07-28 05:00:00,208.9
2011-07-28 06:00:00,136.206
2011-07-28 07:00:00,167.798
2011-07-28 08:00:00,180.464
2011-07-28 09:00:00,188.116
2011-07-28 10:00:00,180.126
2011-07-28 11:00:00,182.334
2011-07-28 12:00:00,275.242
2011-07-28 13:00:00,560.66
2011-07-28 14:00:00,523.296
2011-07-28 15:00:00,359.322
2011-07-28 16:00:00,272.608
2011-07-28 17:00:00,211.63
2011-07-28 18:00:00,161.892
2011-07-28 19:00:00,103.44
2011-07-28 20:00:00,58.144
2011-07-28 21:00:00,27.092
2011-07-28 22:00:00,11.312
2011-07-28 23:00:00,15.822
2011-07-29 00:00:00,9.864
2011-07-29 01:00:00,29.646
2011-07-29 02:00:00,106.054
2011-07-29 03:00:00,250.636
2011-07-29 04:00:00,378.96
2011-07-29 05:00:00,201.542
2011-07-29 06:00:00,142.6
2011-07-29 07:00:00,181.328
2011-07-29 08:00:00,368.732
2011-07-29 09:00:00,248.54
2011-07-29 10:00:00,218.454
2011-07-29 11:00:00,201.868
2011-07-29 12:00:00,92.124
2011-07-29 13:00:00,52.558
2011-07-29 14:00:00,14.136
2011-07-29 15:00:00,6.382
2011-07-29 16:00:00,394.246
2011-07-29 17:00:00,168.35
2011-07-29 18:00:00,224.194
2011-07-29 19:00:00,223.922
2011-07-29 20:00:00,205.636
2011-07-29 21:00:00,308.356
2011-07-29 22:00:00,393.684
2011-07-29 23:00:00,389.94
2011-07-30 00:00:00,309.66
2011-07-30 01:00:00,226.168
2011-07-30 02:00:00,199.414
2011-07-30 03:00:00,167.566
2011-07-30 04:00:00,122.422
2011-07-30 05:00:00,113.948
2011-07-30 06:00:00,82.424
2011-07-30 07:00:00,66.184
2011-07-30 08:00:00,38.708
2011-07-30 09:00:00,13.908
2011-07-30 10:00:00,21.07
2011-07-30 11:00:00,48.896
2011-07-30 12:00:00,94.812
2011-07-30 13:00:00,150.982
2011-07-30 14:00:00,161.952
2011-07-30 15:00:00,190.67
2011-07-30 16:00:00,135.104
2011-07-30 17:00:00,157.474
2011-07-30 18:00:00,154.766
2011-07-30 19:00:00,107.248
2011-07-30 20:00:00,117.012
2011-07-30 21:00:00,121.368
2011-07-30 22:00:00,142.106
2011-07-30 23:00:00,85.648
2011-07-31 00:00:00,94.172
2011-07-31 01:00:00,209.504
2011-07-31 02:00:00,273.576
2011-07-31 03:00:00,317.806
2011-07-31 04:00:00,394.5874999999999
2011-07-31 05:00:00,425.631
2011-07-31 06:00:00,386.28
2011-07-31 07:00:00,379.226
2011-07-31 08:00:00,382.25
2011-07-31 09:00:00,408.9133
2011-07-31 10:00:00,396.5076666666667
2011-07-31 11:00:00,345.94390000000004
2011-07-31 12:00:00,310.5425
2011-07-31 13:00:00,233.062
2011-07-31 14:00:00,146.706
2011-07-31 15:00:00,107.328
2011-07-31 16:00:00,53.608
2011-07-31 17:00:00,18.646
2011-07-31 18:00:00,10.166
2011-07-31 19:00:00,7.426
2011-07-31 20:00:00,7.382
2011-07-31 21:00:00,25.078
2011-07-31 22:00:00,105.416
2011-07-31 23:00:00,260.976
2011-08-20 00:00:00,409.342
2011-08-20 01:00:00,206.208
2011-08-20 02:00:00,120.904
2011-08-20 03:00:00,150.632
2011-08-20 04:00:00,192.642
2011-08-20 05:00:00,189.106
2011-08-20 06:00:00,296.072
2011-08-20 07:00:00,562.75
2011-08-20 08:00:00,524.468
2011-08-20 09:00:00,385.288
2011-08-20 10:00:00,289.408
2011-08-20 11:00:00,211.424
2011-08-20 12:00:00,163.708
2011-08-20 13:00:00,104.162
2011-08-20 14:00:00,43.87
2011-08-20 15:00:00,16.332
2011-08-20 16:00:00,5.104
2011-08-20 17:00:00,5.312
2011-08-20 18:00:00,6.656
2011-08-20 19:00:00,19.594
2011-08-20 20:00:00,111.6
2011-08-20 21:00:00,262.85
2011-08-20 22:00:00,439.628
2011-08-20 23:00:00,201.1
2011-08-21 00:00:00,127.052
2011-08-21 01:00:00,153.692
2011-08-21 02:00:00,197.406
2011-08-21 03:00:00,184.744
2011-08-21 04:00:00,188.712
2011-08-21 05:00:00,297.752
2011-08-21 06:00:00,588.0
2011-08-21 07:00:00,559.368
2011-08-21 08:00:00,361.42
2011-08-21 09:00:00,189.586
2011-08-21 10:00:00,21.48
2011-08-21 11:00:00,213.08
2011-08-21 12:00:00,127.216
2011-08-21 13:00:00,141.228
2011-08-21 14:00:00,187.148
2011-08-21 15:00:00,196.152
2011-08-21 16:00:00,181.604
2011-08-21 17:00:00,181.53
2011-08-21 18:00:00,295.446
2011-08-21 19:00:00,545.618
2011-08-21 20:00:00,529.434
2011-08-21 21:00:00,384.184
2011-08-21 22:00:00,293.688
2011-08-21 23:00:00,208.822
2011-08-22 00:00:00,81.628
2011-08-22 01:00:00,38.296
2011-08-22 02:00:00,12.494
2011-08-22 03:00:00,4.47
2011-08-22 04:00:00,4.022
2011-08-22 05:00:00,5.596
2011-08-22 06:00:00,21.6
2011-08-22 07:00:00,91.488
2011-08-22 08:00:00,239.456
2011-08-22 09:00:00,215.788
2011-08-22 10:00:00,98.022
2011-08-22 11:00:00,90.706
2011-08-22 12:00:00,94.376
2011-08-22 13:00:00,103.264
2011-08-22 14:00:00,97.46
2011-08-22 15:00:00,155.734
2011-08-22 16:00:00,208.664
2011-08-22 17:00:00,242.886
2011-08-22 18:00:00,367.374
2011-08-22 19:00:00,370.992
2011-08-22 20:00:00,5.076
2011-08-22 21:00:00,4.046
2011-08-22 22:00:00,14.844
2011-08-22 23:00:00,68.65
2011-08-23 00:00:00,165.95
2011-08-23 01:00:00,426.868
2011-08-23 02:00:00,100.13
2011-08-23 03:00:00,152.636
2011-08-23 04:00:00,209.496
2011-08-23 05:00:00,196.854
2011-08-23 06:00:00,193.496
2011-08-23 07:00:00,214.628
2011-08-23 08:00:00,276.018
2011-08-23 09:00:00,407.848
2011-08-23 10:00:00,276.12
2011-08-23 11:00:00,76.75
2011-08-23 12:00:00,76.398
2011-08-23 13:00:00,30.948
2011-08-23 14:00:00,14.656
2011-08-23 15:00:00,9.896
2011-08-23 16:00:00,5.208
2011-08-23 17:00:00,4.134
2011-08-23 18:00:00,19.588
2011-08-23 19:00:00,83.46
2011-08-23 20:00:00,197.432
2011-08-23 21:00:00,435.048
2011-08-23 22:00:00,111.414
2011-08-23 23:00:00,130.408
2011-08-24 00:00:00,128.092
2011-08-24 01:00:00,175.176
2011-08-24 02:00:00,163.156
2011-08-24 03:00:00,165.524
2011-08-24 04:00:00,187.874
2011-08-24 05:00:00,270.21
2011-08-24 06:00:00,390.064
2011-08-24 07:00:00,338.952
2011-08-24 08:00:00,250.676
2011-08-24 09:00:00,103.876
2011-08-24 10:00:00,153.474
2011-08-24 11:00:00,89.04
2011-08-24 12:00:00,39.644
2011-08-24 13:00:00,10.792
2011-08-24 14:00:00,89.13
2011-08-24 15:00:00,124.542
2011-08-24 16:00:00,243.164
2011-08-24 17:00:00,117.808
2011-08-24 18:00:00,78.694
2011-08-24 19:00:00,83.502
2011-08-24 20:00:00,92.644
2011-08-24 21:00:00,95.22
2011-08-24 22:00:00,88.606
2011-08-24 23:00:00,94.116
2011-08-25 00:00:00,217.218
2011-08-25 01:00:00,109.868
2011-08-25 02:00:00,120.854
2011-08-25 03:00:00,99.146
2011-08-25 04:00:00,107.388
2011-08-25 05:00:00,78.938
2011-08-25 06:00:00,60.836
2011-08-25 07:00:00,6.77
2011-08-25 08:00:00,15.81
2011-08-25 09:00:00,51.434
2011-08-25 10:00:00,121.61
2011-08-25 11:00:00,116.604
2011-08-25 12:00:00,183.146
2011-08-25 13:00:00,173.046
2011-08-25 14:00:00,224.156
2011-08-25 15:00:00,239.298
2011-08-25 16:00:00,217.618
2011-08-25 17:00:00,234.302
2011-08-25 18:00:00,260.49
2011-08-25 19:00:00,347.31166666666667
2011-08-25 20:00:00,291.688
2011-08-25 21:00:00,196.03
2011-08-25 22:00:00,86.032
2011-08-25 23:00:00,80.328
2011-08-26 00:00:00,8.778
2011-08-26 01:00:00,14.044
2011-08-26 02:00:00,23.69
2011-08-26 03:00:00,65.532
2011-08-26 04:00:00,207.11
2011-08-26 05:00:00,255.38
2011-08-26 06:00:00,207.932
2011-08-26 07:00:00,124.772
2011-08-26 08:00:00,115.9
2011-08-26 09:00:00,82.972
2011-08-26 10:00:00,16.798
2011-08-26 11:00:00,7.622
2011-08-26 12:00:00,4.732
2011-08-26 13:00:00,84.634
2011-08-26 14:00:00,172.398
2011-08-26 15:00:00,126.502
2011-08-26 16:00:00,176.54
2011-08-26 17:00:00,176.91
2011-08-26 18:00:00,210.87
2011-08-26 19:00:00,196.446
2011-08-26 20:00:00,196.476
2011-08-26 21:00:00,288.58
2011-08-26 22:00:00,453.552
2011-08-26 23:00:00,354.07
2011-08-27 00:00:00,254.352
2011-08-27 01:00:00,166.778
2011-08-27 02:00:00,156.59
2011-08-27 03:00:00,113.188
2011-08-27 04:00:00,82.422
2011-08-27 05:00:00,36.078
2011-08-27 06:00:00,14.842
2011-08-27 07:00:00,6.328
2011-08-27 08:00:00,4.494
2011-08-27 09:00:00,17.134
2011-08-27 10:00:00,89.946
2011-08-27 11:00:00,222.644
2011-08-27 12:00:00,428.15
2011-08-27 13:00:00,134.352
2011-08-27 14:00:00,79.096
2011-08-27 15:00:00,171.842
2011-08-27 16:00:00,199.414
2011-08-27 17:00:00,222.97
2011-08-28 07:00:00,181.356
2011-08-28 08:00:00,166.62
2011-08-28 09:00:00,246.424
2011-08-28 10:00:00,264.268
2011-08-28 11:00:00,323.086
2011-08-28 12:00:00,256.712
2011-08-28 13:00:00,123.46
2011-08-28 14:00:00,76.398
2011-08-28 15:00:00,8.052
2011-08-28 16:00:00,5.384
2011-08-28 17:00:00,61.342
2011-08-28 18:00:00,97.762
2011-08-28 19:00:00,207.036
2011-08-28 20:00:00,106.426
2011-08-28 21:00:00,165.498
2011-08-28 22:00:00,228.02
2011-08-28 23:00:00,202.658
2011-08-29 00:00:00,216.01
2011-08-29 01:00:00,294.526
2011-08-29 02:00:00,453.12
2011-08-29 03:00:00,320.116
2011-08-29 04:00:00,247.184
2011-08-29 05:00:00,133.754
2011-08-29 06:00:00,100.78
2011-08-29 07:00:00,119.496
2011-08-29 08:00:00,77.41
2011-08-29 09:00:00,27.212
2011-08-29 10:00:00,12.156
2011-08-29 11:00:00,9.08
2011-08-29 12:00:00,5.734
2011-08-29 13:00:00,5.87
2011-08-29 14:00:00,22.158
2011-08-29 15:00:00,96.078
2011-08-29 16:00:00,253.75
2011-08-29 17:00:00,208.394
2011-08-29 18:00:00,140.868
2011-08-29 19:00:00,175.474
2011-08-29 20:00:00,199.066
2011-08-29 21:00:00,203.0
2011-08-29 22:00:00,189.482
2011-08-29 23:00:00,194.4
2011-08-30 00:00:00,281.394
2011-08-30 01:00:00,530.822
2011-08-30 02:00:00,530.988
2011-08-30 03:00:00,359.726
2011-08-30 04:00:00,269.248
2011-08-30 05:00:00,87.69
2011-08-30 06:00:00,48.946
2011-08-30 07:00:00,26.06
2011-08-30 08:00:00,11.962
2011-08-30 09:00:00,7.654
2011-08-30 10:00:00,5.936
2011-08-30 11:00:00,26.394
2011-08-30 12:00:00,90.536
2011-08-30 13:00:00,264.366
2011-08-30 14:00:00,446.532
2011-08-30 15:00:00,217.232
2011-08-30 16:00:00,225.532
2011-08-30 17:00:00,264.086
2011-08-30 18:00:00,265.294
2011-08-30 19:00:00,250.332
2011-08-30 20:00:00,256.698
2011-08-30 21:00:00,336.252
2011-08-30 22:00:00,559.198
2011-08-30 23:00:00,447.342
2011-08-31 00:00:00,284.586
2011-08-31 01:00:00,195.71
2011-08-31 02:00:00,176.34
2011-08-31 03:00:00,157.182
2011-08-31 04:00:00,139.054
2011-08-31 05:00:00,31.188
2011-08-31 06:00:00,14.732
2011-08-31 07:00:00,7.404
2011-08-31 08:00:00,4.53
2011-08-31 09:00:00,5.52
2011-08-31 10:00:00,26.766
2011-08-31 11:00:00,99.624
2011-08-31 12:00:00,229.262
2011-08-31 13:00:00,422.112
2011-08-31 14:00:00,198.594
2011-08-31 15:00:00,139.446
2011-08-31 16:00:00,153.636
2011-08-31 17:00:00,171.632
2011-08-31 18:00:00,176.362
2011-08-31 19:00:00,162.686
2011-08-31 20:00:00,158.126
2011-08-31 21:00:00,270.084
2011-08-31 22:00:00,455.446
2011-08-31 23:00:00,386.614
2011-09-20 00:00:00,266.024
2011-09-20 01:00:00,167.616
2011-09-20 02:00:00,150.934
2011-09-20 03:00:00,139.314
2011-09-20 04:00:00,117.728
2011-09-20 05:00:00,51.834
2011-09-20 06:00:00,25.772
2011-09-20 07:00:00,15.214
2011-09-20 08:00:00,8.148
2011-09-20 09:00:00,6.238
2011-09-20 10:00:00,24.79
2011-09-20 11:00:00,88.652
2011-09-20 12:00:00,227.222
2011-09-20 13:00:00,426.304
2011-09-20 14:00:00,197.358
2011-09-20 15:00:00,165.61
2011-09-20 16:00:00,185.594
2011-09-20 17:00:00,197.174
2011-09-20 18:00:00,187.982
2011-09-20 19:00:00,195.27
2011-09-20 20:00:00,190.07
2011-09-20 21:00:00,280.312
2011-09-20 22:00:00,478.436
2011-09-20 23:00:00,385.208
2011-09-21 00:00:00,265.76
2011-09-21 01:00:00,172.454
2011-09-21 02:00:00,165.672
2011-09-21 03:00:00,147.318
2011-09-21 04:00:00,106.26
2011-09-21 05:00:00,92.77
2011-09-21 06:00:00,48.284
2011-09-21 07:00:00,53.372
2011-09-21 08:00:00,26.952
2011-09-21 09:00:00,8.784
2011-09-21 10:00:00,85.22
2011-09-21 11:00:00,171.686
2011-09-21 12:00:00,185.632
2011-09-21 13:00:00,193.076
2011-09-21 14:00:00,248.832
2011-09-21 15:00:00,227.388
2011-09-21 16:00:00,220.376
2011-09-21 17:00:00,292.488
2011-09-21 18:00:00,356.42
2011-09-21 19:00:00,240.194
2011-09-21 20:00:00,50.564
2011-09-21 21:00:00,31.874
2011-09-21 22:00:00,92.648
2011-09-21 23:00:00,80.974
2011-09-22 00:00:00,217.554
2011-09-22 01:00:00,226.994
2011-09-22 02:00:00,266.47
2011-09-22 03:00:00,253.752
2011-09-22 04:00:00,230.918
2011-09-22 05:00:00,240.072
2011-09-22 06:00:00,313.576
2011-09-22 07:00:00,328.512
2011-09-22 08:00:00,277.316
2011-09-22 09:00:00,171.424
2011-09-22 10:00:00,180.504
2011-09-22 11:00:00,120.858
2011-09-22 12:00:00,79.764
2011-09-22 13:00:00,10.58
2011-09-22 14:00:00,6.082
2011-09-22 15:00:00,7.27
2011-09-22 16:00:00,90.496
2011-09-22 17:00:00,208.426
2011-09-22 18:00:00,392.814
2011-09-22 19:00:00,188.908
2011-09-22 20:00:00,143.508
2011-09-22 21:00:00,159.466
2011-09-22 22:00:00,187.462
2011-09-22 23:00:00,170.764
2011-09-23 00:00:00,170.616
2011-09-23 01:00:00,202.88
2011-09-23 02:00:00,284.388
2011-09-23 03:00:00,532.008
2011-09-23 04:00:00,491.144
2011-09-23 05:00:00,218.908
2011-09-23 06:00:00,171.24
2011-09-23 07:00:00,139.688
2011-09-23 08:00:00,67.858
2011-09-23 09:00:00,45.318
2011-09-23 10:00:00,14.038
2011-09-23 11:00:00,4.608
2011-09-23 12:00:00,6.008
2011-09-23 13:00:00,24.378
2011-09-23 14:00:00,102.242
2011-09-23 15:00:00,229.502
2011-09-23 16:00:00,188.63
2011-09-23 17:00:00,143.558
2011-09-23 18:00:00,166.292
2011-09-23 19:00:00,185.02
2011-09-23 20:00:00,185.742
2011-09-23 21:00:00,181.994
2011-09-23 22:00:00,191.868
2011-09-23 23:00:00,277.71
2011-09-24 00:00:00,512.788
2011-09-24 01:00:00,457.354
2011-09-24 02:00:00,276.76
2011-09-24 03:00:00,203.14
2011-09-24 04:00:00,162.8
2011-09-24 05:00:00,136.3
2011-09-24 06:00:00,69.62
2011-09-24 07:00:00,47.714
2011-09-24 08:00:00,15.782
2011-09-24 09:00:00,11.316
2011-09-24 10:00:00,5.08
2011-09-24 11:00:00,4.978
2011-09-24 12:00:00,25.376
2011-09-24 13:00:00,103.868
2011-09-24 14:00:00,224.71
2011-09-24 15:00:00,424.112
2011-09-24 16:00:00,209.164
2011-09-24 17:00:00,145.596
2011-09-24 18:00:00,158.7
2011-09-24 19:00:00,172.69
2011-09-24 20:00:00,175.544
2011-09-24 21:00:00,245.534
2011-09-24 22:00:00,465.274
2011-09-24 23:00:00,440.756
2011-09-25 00:00:00,119.068
2011-09-25 01:00:00,65.16
2011-09-25 02:00:00,18.56
2011-09-25 03:00:00,233.768
2011-09-25 04:00:00,248.934
2011-09-25 05:00:00,202.848
2011-09-25 06:00:00,104.82
2011-09-25 07:00:00,107.178
2011-09-25 08:00:00,101.964
2011-09-25 09:00:00,166.522
2011-09-25 10:00:00,183.486
2011-09-25 11:00:00,262.166
2011-09-25 12:00:00,431.544
2011-09-25 13:00:00,377.41
2011-09-25 14:00:00,239.642
2011-09-25 15:00:00,182.034
2011-09-25 16:00:00,146.38
2011-09-25 17:00:00,116.422
2011-09-25 18:00:00,83.568
2011-09-25 19:00:00,47.774
2011-09-25 20:00:00,25.65
2011-09-25 21:00:00,14.616
2011-09-25 22:00:00,18.818
2011-09-25 23:00:00,13.156
2011-09-26 00:00:00,30.08
2011-09-26 01:00:00,79.664
2011-09-26 02:00:00,230.388
2011-09-26 03:00:00,400.89
2011-09-26 04:00:00,181.788
2011-09-26 05:00:00,124.732
2011-09-26 06:00:00,155.584
2011-09-26 07:00:00,189.38
2011-09-26 08:00:00,183.078
2011-09-26 09:00:00,165.73
2011-09-26 10:00:00,169.49
2011-09-26 11:00:00,256.974
2011-09-26 12:00:00,433.786
2011-09-26 13:00:00,363.226
2011-09-26 14:00:00,230.676
2011-09-26 15:00:00,149.396
2011-09-26 16:00:00,126.08
2011-09-26 17:00:00,87.694
2011-09-26 18:00:00,69.126
2011-09-26 19:00:00,55.754
2011-09-26 20:00:00,42.154
2011-09-26 21:00:00,33.67
2011-09-26 22:00:00,21.474
2011-09-26 23:00:00,13.422
2011-09-27 00:00:00,7.524
2011-09-27 01:00:00,21.828
2011-09-27 02:00:00,28.944
2011-09-27 03:00:00,83.406
2011-09-27 04:00:00,129.344
2011-09-27 05:00:00,104.854
2011-09-27 06:00:00,72.812
2011-09-27 07:00:00,94.476
2011-09-27 08:00:00,105.628
2011-09-27 09:00:00,53.824
2011-09-27 10:00:00,56.356
2011-09-27 11:00:00,56.53
2011-09-27 12:00:00,124.936
2011-09-27 13:00:00,120.798
2011-09-27 14:00:00,100.41
2011-09-27 15:00:00,83.302
2011-09-27 16:00:00,63.336
2011-09-27 17:00:00,57.904
2011-09-27 18:00:00,48.562
2011-09-27 19:00:00,54.842
2011-09-27 20:00:00,54.792
2011-09-27 21:00:00,39.664
2011-09-27 22:00:00,14.85
2011-09-27 23:00:00,6.502
2011-09-28 00:00:00,5.002
2011-09-28 01:00:00,17.646
2011-09-28 02:00:00,71.54
2011-09-28 03:00:00,145.44
2011-09-28 04:00:00,196.332
2011-09-28 05:00:00,202.078
2011-09-28 06:00:00,257.65
2011-09-28 07:00:00,235.466
2011-09-28 08:00:00,251.154
2011-09-28 09:00:00,306.856
2011-09-28 10:00:00,308.686
2011-09-28 11:00:00,301.82
2011-09-28 12:00:00,220.89
2011-09-28 13:00:00,256.788
2011-09-28 14:00:00,5.002
2011-09-28 15:00:00,173.25
2011-09-28 16:00:00,125.648
2011-09-28 17:00:00,163.714
2011-09-28 18:00:00,163.986
2011-09-28 19:00:00,168.43
2011-09-28 20:00:00,160.032
2011-09-28 21:00:00,167.498
2011-09-28 22:00:00,281.876
2011-09-28 23:00:00,475.94
2011-09-29 00:00:00,394.862
2011-09-29 01:00:00,274.416
2011-09-29 02:00:00,188.91
2011-09-29 03:00:00,141.842
2011-09-29 04:00:00,117.678
2011-09-29 05:00:00,59.526
2011-09-29 06:00:00,90.892
2011-09-29 07:00:00,49.068
2011-09-29 08:00:00,67.416
2011-09-29 09:00:00,26.646
2011-09-29 10:00:00,7.434
2011-09-29 11:00:00,9.106
2011-09-29 12:00:00,31.486
2011-09-29 13:00:00,108.378
2011-09-29 14:00:00,104.66
2011-09-29 15:00:00,184.594
2011-09-29 16:00:00,212.474
2011-09-29 17:00:00,268.358
2011-09-29 18:00:00,286.614
2011-09-29 19:00:00,301.234
2011-09-29 20:00:00,261.03
2011-09-29 21:00:00,267.712
2011-09-29 22:00:00,313.538
2011-09-29 23:00:00,297.034
2011-09-30 00:00:00,325.528
2011-09-30 01:00:00,256.946
2011-09-30 02:00:00,206.534
2011-09-30 03:00:00,181.832
2011-09-30 04:00:00,91.54
2011-09-30 05:00:00,60.762
2011-09-30 06:00:00,7.95
2011-09-30 07:00:00,6.366
2011-09-30 08:00:00,3.79
2011-09-30 09:00:00,3.91
2011-09-30 10:00:00,201.346
2011-09-30 11:00:00,168.616
2011-09-30 12:00:00,160.886
2011-09-30 13:00:00,184.246
2011-09-30 14:00:00,181.64
2011-09-30 15:00:00,164.786
2011-09-30 16:00:00,66.026
2011-09-30 17:00:00,83.954
2011-09-30 18:00:00,172.296
2011-09-30 19:00:00,225.802
2011-09-30 20:00:00,134.038
2011-09-30 21:00:00,97.504
2011-09-30 22:00:00,99.566
2011-09-30 23:00:00,83.888
2011-10-20 00:00:00,56.91
2011-10-20 01:00:00,25.96
2011-10-20 02:00:00,8.196
2011-10-20 03:00:00,5.286
2011-10-20 04:00:00,3.856
2011-10-20 05:00:00,4.594
2011-10-20 06:00:00,16.606
2011-10-20 07:00:00,93.192
2011-10-20 08:00:00,98.142
2011-10-20 09:00:00,200.016
2011-10-20 10:00:00,73.446
2011-10-20 11:00:00,80.776
2011-10-20 12:00:00,74.448
2011-10-20 13:00:00,71.76
2011-10-20 14:00:00,209.142
2011-10-20 15:00:00,159.868
2011-10-20 16:00:00,113.11
2011-10-20 17:00:00,104.196
2011-10-20 18:00:00,104.216
2011-10-20 19:00:00,67.77
2011-10-20 20:00:00,26.162
2011-10-20 21:00:00,8.2
2011-10-20 22:00:00,5.046
2011-10-20 23:00:00,3.758
2011-10-21 00:00:00,4.962
2011-10-21 01:00:00,14.514
2011-10-21 02:00:00,213.382
2011-10-21 03:00:00,435.862
2011-10-21 04:00:00,139.472
2011-10-21 05:00:00,88.258
2011-10-21 06:00:00,146.854
2011-10-21 07:00:00,157.654
2011-10-21 08:00:00,156.142
2011-10-21 09:00:00,147.386
2011-10-21 10:00:00,146.77
2011-10-21 11:00:00,220.402
2011-10-21 12:00:00,320.05
2011-10-21 13:00:00,364.796
2011-10-21 14:00:00,243.79
2011-10-21 15:00:00,158.328
2011-10-21 16:00:00,137.384
2011-10-21 17:00:00,111.754
2011-10-21 18:00:00,79.156
2011-10-21 19:00:00,69.076
2011-10-21 20:00:00,41.114
2011-10-21 21:00:00,44.514
2011-10-21 22:00:00,19.77
2011-10-21 23:00:00,17.796
2011-10-22 00:00:00,23.856
2011-10-22 01:00:00,60.018
2011-10-22 02:00:00,37.066
2011-10-22 03:00:00,182.592
2011-10-22 04:00:00,239.256
2011-10-22 05:00:00,284.202
2011-10-22 06:00:00,304.064
2011-10-22 07:00:00,305.808
2011-10-22 08:00:00,306.092
2011-10-22 09:00:00,310.944
2011-10-22 10:00:00,332.986
2011-10-22 11:00:00,235.626
2011-10-22 12:00:00,242.354
2011-10-22 13:00:00,159.394
2011-10-22 14:00:00,147.992
2011-10-22 15:00:00,114.888
2011-10-22 16:00:00,74.168
2011-10-22 17:00:00,47.182
2011-10-22 18:00:00,26.872
2011-10-22 19:00:00,19.472
2011-10-22 20:00:00,15.632
2011-10-22 21:00:00,69.438
2011-10-22 22:00:00,385.18
